"1635079","敬老院活动","50231957","","1516636800","1516636800","1516636800","1516636800","0","","","1","","1","","7209","7327","7331","0","拐河镇敬老院","113.007182","33.460812","wtbq7e3765qq","2018年1月23日","集中乘车,提供饮水,志愿者服装,志愿服务工具","孤寡老人","今天阳光灿烂，天空就像我们的心情一样开朗。下午1.30志愿者准时在人武部集合,40分钟后，我们到达拐河镇敬老院，在这里居住的老人年龄多数在70岁以上的老人，他们虽然衣食无忧，但他们内心深处渴望社会关怀。 “牵手夕阳，温暖老人心，有你，也有我!”是我们这次义工活动的主题，虽然我们不能一直陪伴他们，但我们希望我们这短暂的活动能带给他们快乐和温暖。<br>一进敬老院，队员们有的同老人谈心，有的打扫卫生，有的帮老人梳头，有的为老人洗衣服。敬老院弥漫着欢声笑语。<br>下午5时，当队员们离开时，敬老院的老人们送到大门口，恋恋不舍地说：“孩子们，你们啥时候再来。”队员们齐声回答：“我们会经常来的。”<br>","","80.0","0","5","","","0","0","0","0","20","10","1529481083","0","21","0","20","0","0","300","[{""money_id"":""0"",""money_from"":""6"",""money_sum"":""300""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635091","春节读绘本 巧手绘灯笼”活动（第一站 湖徐村）","54886150","","1517846400","1518192000","1517846400","1518105600","0","","","1","","1","","7209","7307","7309","0","许昌市建安区将官池镇湖徐村","113.92427751409","34.018367673482","ww1182v5k56790ztxpe9","服务时间2018年2月10日上午8:00——12:00","集中乘车,提供饮水,志愿者服装","儿童,青少年,优抚对象,特困群体","<p>在新春佳节来临之际，为弘扬中华民族传统文化，丰富农村儿童的课余生活，建安区图书馆将于2018年2月10日，到将官池镇湖徐村农家书屋开展“建安读书会”走进农家书屋系列之“春节读绘本巧手绘灯笼”活动。</p><p>以“春节读绘本、巧手绘灯笼”为活动主题，由主持人带领小读者们读绘本《打灯笼》，了解中华民族优秀的传统文化，增长知识；然后带领大家一起手绘灯笼。绘制完成，将由专业的美术老师参与评比，选出优秀作品六名，并有礼品相送。</p>","","0.0","0","0","","","0","0","0","0","40","20","1529481189","0","21","0","0","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635081","禁毒宣传","34432150","","1529424000","1529942400","1529424000","1529769600","0","","","1","","1","","7209","7276","7286","0","宏力大道如意园","114.67028885513","35.193814632863","ww381qu6g6s9v0qmdy3j","2018年6月26日上午","志愿者保险,集中乘车,提供饮水,志愿者服装","其他","在如意园广场为过往群众开展禁毒宣传。","","0.0","0","2","34432150","","0","0","0","0","40","4","1529481105","0","21","0","0","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635082","扫黑除恶知识宣传志愿服务活动","12340385","http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/opp/201806/20/5b2a05ae7ea1e.jpg","1529424000","1529856000","1529424000","1529856000","0","","","1","","0","","7639","7723","7727","0","惠东县平梁路","114.704009","23.017114","ws1dfnhumjh1","2018年6月22日早上8:30-11:30下午15:00-17:00","志愿者服装","其他","社区举行扫黑除恶宣传志愿活动","","50.0","0","1","","","0","0","0","0","20","10","1529483145","0","24","0","10","0","0","0","[{""money_id"":""1"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635083","文明单位社区行","49884254","","1514736000","1530288000","1514822400","1530201600","0","","","1","","1","","7209","7276","7281","0","新乡县","114.053127","35.251515","ww30e36fyqxm","2018年1月25日上午开展志愿服务活动","集中乘车,志愿者服装,志愿服务工具","特困群体","<p style=""text-align:left""><span style=""background:#ffffff""><span style=""line-height:18.9000pt""><span style=""font-size:16.0000pt""><span style=""font-family:仿宋""><span style=""font-weight:normal""><font face=""仿宋"">&nbsp; &nbsp; 为深入学习贯彻党的十九大精神，让十九大精神更好地惠及广大人民群众，春节前夕</font></span></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋""><span style=""font-weight:normal""><font face=""仿宋"">，</font></span></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋""><font face=""仿宋"">局志愿服务队一行人前往祥和社区贫困户家中，开展</font>“干干净净迎新春”大清扫活动。大家分成若干小组，各自手持扫把、铁锹、抹布等工具，入户帮助贫困户清扫庭院、清运垃圾、擦玻璃等，并对贫困户家中生活物品摆放进行统一整理，引导贫困户养成文明健康生活习惯，鼓励他们坚定改变贫困落后面貌决心。</span></span></span></span></p>","","0.0","0","2","49884254","","0","0","0","0","31","0","1529481110","0","21","0","0","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635084","清扫学校背后竹林活动","12873268","","1530201600","1530288000","1530201600","1530288000","0","","","1","","1","","6846","6912","6922","18356","建阳市","117.996417","27.278608","wsggjjfm7v1e","2018年6月29日建阳区书坊中学背后竹林","提供饮水,专项培训","其他","由于这片竹林属于没有人管辖的区域，常年缺少人员打扫，属于我们决定2018年6月29日到建阳区书坊中学背后竹林进行卫生大扫除。","","160.0","0","0","","","0","0","0","0","20","10","1529481134","0","18","0","20","0","0","100","[{""money_id"":""0"",""money_from"":""2"",""money_sum"":""100""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635085","卫生整治","18185498","","1529424000","1529424000","1529424000","1529424000","0","","","1","","1","","7907","7938","32395","32440","重庆市云阳县青龙街道白鹤社区","106.545583","29.535556","wm7b08b1h48y","2018年6月20日上午8:30-11:30","志愿者服装","其他","白鹤社区志愿者在五同路180号后面绿化带捡白色垃圾物","","30.0","0","2","18185498","","0","0","0","0","20","10","1529481134","0","26","0","10","0","0","200","[{""money_id"":""0"",""money_from"":""1"",""money_sum"":""200""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635086","“品味端午 弘扬文化 喜迎新时代”慈善活动","10159990","","1528128000","1531584000","1528128000","1528992000","1","","","0","","0","","8584","8670","8671","0","城皇庙滩社区","118.14292490558","33.767746701992","wwh007jp3sjz0ymj8zfn","2018年6月15日在城皇庙滩社区院内开展端午节系列活动。服务时长3.5小时。","志愿者服装","其他","2018年6月15日在城皇庙滩社区院内开展端午节系列活动。服务时长3.5小时。<br>","","216.0","0","1","","","0","0","0","0","21","10","1529481164","0","30","0","54","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635087","邯山区地税局开展“送爱心粽子”志愿服务活动","18019137","","1528560000","1531152000","1528560000","1531152000","0","","","0","","0","","8997","9656","9657","0","邯郸市邯山区","114.46928986668","36.536153078937","ww3rug1yxb8fqxb9v5s0","2018年6月14日至6月15日","志愿者服装,志愿服务工具","孤寡老人,优抚对象","<span style=""font-size:16px;""><span style=""font-family: 仿宋; color: black;"">2018年6月14日至15日,邯山区地税局组织红翔志愿者开展“送爱心粽子”志愿服务活动</span> , <span style=""font-family: 仿宋; color: black;"">向老党员、困难家庭赠送爱心粽子同时积极帮扶他们解决生活难题.</span></span> <br>","","300.0","0","4","","","0","0","0","0","21","0","1529481171","0","3","0","100","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635089","银水巷社区组织志愿者为辖区困难家庭儿童包粽子。","36848214","","1528992000","1528992000","1528992000","1528992000","0","","","1","","0","","8702","8716","8717","0","银水巷居民家中","104.19368458272","36.556301514038","wq6pfyzebud2d4fjpjre","2018年6月15日","餐饮或食物","其他","<p style=""margin: 0pt;""><span style=""font-size: 16pt;""><span style=""font-family: 仿宋_GB2312;""><font color=""#000000""><font face=""宋体"">&nbsp;&nbsp;&nbsp; 6月15日银水巷社区组织志愿者为辖区困难未成年人家庭包粽子并宣传端午节传统习俗。<br>&nbsp;&nbsp;&nbsp; 包粽子活动中，不仅向小朋友介绍了端午节的由来和习俗，还亲手体验了包粽子的乐趣，让孩子感受到端午节浓浓的节日氛围。</font></font></span></span></p>","","0.0","0","2","36848214","","0","0","0","0","40","20","1529481178","0","9","0","0","0","0","0","[{""money_id"":""1"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635090","学雷锋清洁家园行动","62808610","","1521043200","1521648000","1521043200","1521648000","0","","","0","","0","","6846","6847","6850","0","金闽小区二区二期","119.27686463802","26.050415712536","wssu4nqf8mkw8vfse8qe","2018.3.22 下午14:30-17:30在金闽小区二区二期开展清洁家园活动。","其他","社区群众","2018.3.22下午14:30-17:30在金闽小区二区二期开展清洁家园活动。","","0.0","0","2","62808610","","0","0","0","0","40","20","1529483669","0","18","0","0","0","0","0","[{""money_id"":""1"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635092","文明交通","31250481","","1529424000","1529424000","1529424000","1529424000","0","","","1","","1","","7209","7300","7303","0","昌州路与光明路交叉口","115.20435095787","36.078860092065","ww3vjxcnxfypx66f6zbs","2018-6-20上午7：30-12：30下午2：30-7：30","餐饮或食物,提供饮水,志愿者服装","广大市民群众","组织办公室志愿者到昌州路与光明路交叉口，指挥交通，引导路人文明行走，维持交通秩序。","","90.0","0","2","31250481","","0","0","0","0","20","10","1529481213","0","21","0","9","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635093","整治东平湖六组污水塘","51245447","","1529424000","1529510400","1529424000","1529424000","0","","","1","","1","","7209","7351","7353","0","平桥区","114.13861","32.10101","wt9nt7c1ymu","2018-6-20至2018-6-21","其他","其他","整治东平湖六组污水塘<br>","","480.0","0","0","","","0","0","0","0","20","10","1529481246","0","21","0","30","0","0","0","[{""money_id"":""0"",""money_from"":""7"",""money_sum"":""0""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635094","旧衣捐助","24153812","","1525276800","1525276800","1525276800","1525276800","0","","","1","","1","","8997","10989","11160","0","黄骅市青青家园","117.32080089685","38.361598307796","wwg6jxw2sb1xmvywvqyj","2018年5月3日","集中乘车","其他","征集职工干净的旧衣捐赠到黄骅市的旧衣捐助箱里，再由有关部分统一分配到有需要的家庭里。<br>","","0.0","0","0","","","0","0","0","0","21","0","1529481251","0","3","0","0","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635095","大武口区青山街道胜利社区开展为了守护那片蓝活动","89633034","","1529424000","1530288000","1529424000","1530288000","0","","","1","","1","","8855","8863","8864","0","胜利A区","121.38353426171","31.295134330314","wtw641hg37g7bh15xx7n","2018年6月26号上午8:00-12:00下午14:30-18:30","志愿者服装,志愿服务工具","其他","<p><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">为了确保空气质量良好</font></span></span><span style=""text-autospace:ideograph-numeric""><span style=""text-justify:inter-ideograph""><span style=""line-height:28.0000pt""><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">安排工作人员分时段进行洒水降尘工作。重点对背街小巷</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">、裸露地带</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">分时段进行洒水降尘作业。</font></span></span></span></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312""></font></span></span></p>","","160.0","0","0","","","0","0","0","0","20","10","1529481257","0","32","0","34","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635096","学雷锋志愿服务","65796295","","1528992000","1529078400","1528992000","1529078400","0","","","0","","0","","8356","8382","8383","0","红塔区葫芦社区","102.49989459797","24.369853985289","wk2fskqhswhcqzc1n38b","2018-6-15至2018-6-16","其他","其他","组织志愿服务队到文明城市创建网格化管理工作，结对社区开展学雷锋志愿服务活动。","","174.0","0","5","","","0","0","0","0","21","0","1529484395","0","28","0","29","0","0","0","[{""money_id"":""1"",""money_from"":""7"",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635097","古槐雁塘村“精准扶贫”","59259833","","1529424000","1532275200","1529424000","1529683200","1","","","1","","1","","6846","6847","6860","17628","长乐市","119.54409","25.951783","wst58k3k54yp","2018年6月21日下午13:00","志愿者服装","残障人士,特困群体","慰问长乐区古槐镇雁塘村两名残障人士，均是无子女照顾，送慰问品<br>","","64.0","0","2","59259833","","0","0","0","0","21","10","1529481277","0","18","0","16","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635098","防震减灾科普知识宣传活动","89697196","","1529424000","1529510400","1529424000","1529424000","0","","","1","","1","","5917","5941","5943","0","阳泉市矿区苹果园社区","113.54077065934","37.890804244519","ww8xx9vcgtyg7nxumkbk","2018年6月21日上午，阳泉市地震局志愿者队伍到驻地苹果园社区进行防震减灾科普知识宣传，向社区居民讲解避震常识，发放宣传资料。","志愿者服装","苹果园社区居民","2018年6月21日上午，阳泉市地震局志愿者队伍到驻地所属的苹果园社区进行防震减灾科普知识宣传，通过现场讲解避震常识和发放宣传资料等方式，与社区居民积极互动，既提高了社区民众的避震意识和自救互救技能，同时也增进了我局与驻地社区的紧密联系。","","0.0","0","4","","","0","0","0","0","20","10","1529481277","0","11","0","0","0","0","0","[{""money_id"":""0"",""money_from"":""7"",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635099","巡河护水","45464019","","1529337600","1529424000","1529337600","1529424000","0","","","1","","1","","7385","7386","7387","0","江岸区","114.374051","30.692697","wt3qdektut3t","2018年6月20上午","其他","其他","2018年6月20日，天兴花园社区组织志愿者开展“巡河护水”的志愿服务活动。上午，志愿者们来到谌家矶北堤，手拿夹子、垃圾袋等工具，捡拾白色垃圾、清理生活杂物。经过2个多小时的劳动，捡拾垃圾4大袋。志愿者们还将“保护母亲河倡议书”发给身旁的居民，向居民宣传环境保护知识和“关爱母亲河”的重要意义，号召人们共同关注母亲河。活动结束后，志愿者纷纷表示，将坚持不懈汇聚和传递绿色正能量，让母亲河永远辉煌灿烂下去。<br>","","40.0","0","0","","","0","0","0","0","21","0","1529481278","0","22","0","20","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635100","学雷锋志愿服务","65796295","","1528387200","1528473600","1528387200","1528387200","0","","","0","","0","","8356","8382","8383","0","红塔区葫芦社区","102.49989459797","24.369853985289","wk2fskqhswhcqzc1n3ed","2018-6-8至2018-6-9","其他","其他","组织志愿服务队到文明城市创建网格化管理工作，结对社区开展学雷锋志愿服务活动。","","120.0","0","5","","","0","0","0","0","21","0","1529481279","0","28","0","29","0","0","0","[{""money_id"":""0"",""money_from"":""7"",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635101","港口度假区2018端午节维护旅游安全秩序志愿服务活动（补录）","9016106","","1529337600","1529683200","1529337600","1529424000","0","","","0","","0","","7639","7723","7727","0","惠东县港口度假区","114.95551769006","23.049117499162","ws1epguncdytqr1s2erk","2018年6月16至6月18日早上9:00-12：00下午14:00-19:00","餐饮或食物,提供饮水,志愿者服装","其他","<p align=""left"" style=""text-align:left""><span style=""font-size:12.0pt""><span style=""font-family:宋体"">随着端午节期间旅游旺季的到来，大量的游客驾驶汽车到我区旅游，给我区IDE交通带来剧大压力，为进一步规范我区交通秩序，保障游客安全，决定组织实施全区旅游安全秩序志愿服务活动<br></span></span><br></p><p style=""text-align:center;""><a data-cke-saved-href=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a05e77caf5.jpg"" href=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a05e77caf5.jpg"" target=""_blank"" title=""端午节假期 (1)""><img data-cke-saved-src=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a05e77caf5.jpg"" src=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a05e77caf5.jpg"" alt=""端午节假期 (1)""></a></p><p style=""text-align:center;""><br></p><span style=""font-size:12.0pt""><span style=""font-family:宋体""></span></span>","","120.0","0","2","9016106","","0","0","0","0","20","10","1529481281","0","24","0","5","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635102","”浓情端五.美粽飘香“活动。","23577203","","1528905600","1531497600","1528905600","1528905600","1","","","0","","0","","7639","7723","7725","0","三和街道三和社区","114.4794170804","22.882763903893","ws16jj9mgb27e7bp482r","2018年6月14日下午14；30-17；00开展”浓情端五.美粽飘香“活动。","提供饮水,志愿者服装","其他","<p style=""text-align:center;""><a data-cke-saved-href=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a0544a3c56.jpg"" href=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a0544a3c56.jpg"" target=""_blank"" title=""clip_image002""><img data-cke-saved-src=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a0544a3c56.jpg"" src=""http://s.zhiyuanyun.com/huizhou.zhiyuanyun.com/cms/201806/20/5b2a0544a3c56.jpg"" alt=""clip_image002""></a></p><p style=""text-align: center;""><span style=""font-size:12.0000pt""><span style=""font-family:宋体"">2</span></span><span style=""font-size:10.5000pt""><span style=""font-family:宋体"">018<font face=""宋体"">年</font><font face=""Times New Roman"">6</font><font face=""宋体"">月</font><font face=""Times New Roman"">14</font><font face=""宋体"">日下午，三和街道妇联，总工会，文化站和三和社区联合开展包粽子比赛。</font></span></span></p>","","25.0","0","5","","","0","0","0","0","21","10","1529481281","0","24","0","10","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635103","为贫困村老百姓免费体检","94572227","","1529164800","1530201600","1529251200","1530201600","0","","","1","","1","","5917","5947","5955","0","壶关县","113.268646","36.009355","ww2sc7r9wwrc","计划2018年6月21日—26日邀请晋城妇幼保健院的医护人员为壶关县店上镇南寨村、林青庄村免费义诊。","集中乘车,免费体检","其他","计划2018年6月21日—26日邀请晋城妇幼保健院的医护人员为壶关县店上镇南寨村、林青庄村免费义诊。<br>","","18.0","0","1","","","0","0","0","0","20","10","1529481287","0","11","1","7","0","0","200","[{""money_id"":""0"",""money_from"":""5"",""money_sum"":""200""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635104","参与志愿服务实践督导培训","35299688","http://s.zhiyuanyun.com/xm.fjvs.org/opp/201806/20/5b2a05803f63e.jpg","1529424000","1530460800","1529424000","1530460800","0","","","1","","0","","6846","6861","6866","0","同安区","118.11468496447","24.781704734783","ws7uzz27zssdctj796bd","2018年7月1日下午15:00-17:00","提供饮水,专项培训","其他","参与志愿服务实践督导培训<br>","","5.0","0","1","","","0","0","0","0","21","0","1529481289","0","18","0","2","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635105","保健院开展清明节缅怀革命先烈活动","50464121","","1522684800","1522684800","1522684800","1522684800","0","","","1","","1","","7209","7327","7331","0","独树镇七里岗烈士陵园","118.73263082019","30.967314823227","wts2jv6mwvfkk55sw1km","3个小时，2018年4月3日上午9:30--11:30","集中乘车,志愿者服装,志愿服务工具","其他","<p><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">为充分挖掘节日蕴含的传统文化内涵和爱国主义情感，激发职工爱党爱国情怀。</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312"">4</span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">月</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312"">3</span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">日</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">上午</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">，</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">我院</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">中层以上干部</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">、</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">党员</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">、共青团员</font></span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312"">25人，在院长周励耘和党支部书记姚建红的带领下</span></span><span style=""font-size:16.0000pt""><span style=""font-family:仿宋_GB2312""><font face=""仿宋_GB2312"">来到独树镇七里岗烈士陵园，缅怀革命先烈。</font></span></span></p>","","15.0","0","1","","","0","0","0","0","20","10","1529481291","0","21","0","25","0","0","0","[{""money_id"":""0"",""money_from"":""2"",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635106","学雷锋志愿服务活动","49236440","","1525104000","1530288000","1525104000","1530288000","0","","","1","","0","","7209","7233","7242","20182","栾川县","111.761076","34.005842","wqp3rntfmu6k","5月15日到潭头镇波云岭村，开展清洁家园志愿服务活动","集中乘车,餐饮或食物,志愿者服装","其他","5月15日到潭头镇波云岭村，开展清洁家园志愿服务活动","","0.0","0","0","","","0","0","0","0","20","10","1529481302","0","21","0","0","0","0","0","[{""money_id"":""0"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635107"," 黔江区新华小学文明劝导志愿服务活动","34711611","","1529424000","1529942400","1529424000","1529683200","0","","","1","","1","","7907","7921","27756","0","小什字——电信街","108.79234927991","29.530250433421","wmjrgxu4jmxjrg719frm","周六8：00~12：00","志愿者服装,志愿服务工具,专项培训,其他","儿童,残障人士,其他","志愿服务队的主要职责是上街值勤，纠正、制止公共场所不文明行为，宣传、劝导广大市民遵守交通规则，维护社会秩序，遵守社会公德，革除陋习，自觉养成良好的行为习惯。具体是：对各种车辆（含汽车、摩托车、电瓶车、自行车等）逆向行驶、乱停乱放等违反交通规则的不文明行为进行劝阻；负责对行人翻越隔离栏、乱穿公路、乱丢乱扔垃圾、随地吐痰、乱贴乱画、有意损坏公物等违反社会公德的不文明行为进行有效的劝导和制止；宣传创建文明城区的目的意义和公民基本道德规范，教育和引导市民养成文明礼貌、健康向上的良好日常行为习惯。","","0.0","0","2","34711611,62589134,62589793,62590362,62590959,62591515,62604522,62605189,62610893","","0","0","0","0","20","10","1529481320","0","26","0","177","0","0","0","[{""money_id"":""1"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635108","关爱留守儿童","13182260","http://s.zhiyuanyun.com/sh.chinavolunteer.cn/opp/201806/19/5b28a9715d675.jpg","1530028800","1530028800","1530028800","1530028800","0","","","1","","0","","6490","6507","23948","0","大陈路8弄19号","121.41818830746","31.629566006605","wtw7fvyp8f7ntc0gt5dm","2018年5月26日上午9:00-11:00在社区文化活动中心开展关爱留守儿童志愿活动","志愿者保险,提供饮水,志愿者服装","儿童","为了让辖区内的留守儿童过一个美好的六一儿童节，镇妇联组织志愿者开展“共同关爱 牵手成长”活动","","0.0","0","5","","","0","0","0","0","40","31","1529481337","0","14","0","0","0","0","0","[{""money_id"":""1"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635109","清洁环境美化家园","17624631","","1521907200","1523548800","1521907200","1522944000","0","","","1","","1","","7782","7825","7830","0","藤州镇南湖社区","128.23642109634","43.362510797685","wzenwjfuvjyh3jsqv2k4","2018年4月10日15：00-17：00","提供饮水,志愿服务工具","其他","通过志愿活动服务，大家同心同力打扫南湖小公园和周围的街道，以实际行动引导身边的群众爱护环境。","","0.0","0","2","17624631","","0","0","0","0","40","20","1529481373","0","25","0","0","0","0","0","[]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635110","热爱家园　美化环境","26039525","","1526313600","1526313600","1526313600","1526313600","0","","","1","","1","","6846","6887","6894","17973","永春县桃城镇西门街","118.33446577455","25.350024906017","wss0hybd8gjhb14426j7","2018-5-15上午9:00-10:30","集中乘车,志愿服务工具","其他","2018.5.15上午9：00-11：30由我局书记颜声灶组织志愿者到单位护绿责任区（卫生责任区）开展垃圾清理、除草等养绿护绿活动，营造共建文明卫生县城的良好社会环境。<br>","","22.5","0","0","","","0","0","0","0","20","10","1529481382","0","18","0","15","0","0","0","[{""money_id"":""1"",""money_from"":"""",""money_sum"":""""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635111","关爱孤寡老人","18185498","","1529510400","1529510400","1529510400","1529510400","0","","","1","","1","","7907","7938","32395","32440","重庆市云阳县青龙街道白鹤社区","106.51655","29.557928","wm78pufgrt0k","2018年6月21日下午15:00-17:00","志愿者服装","其他","组织社区志愿者到辖区留守老人家打扫卫生","","20.0","0","2","18185498","","0","0","0","0","20","10","1529481427","0","26","0","10","0","0","200","[{""money_id"":""0"",""money_from"":""1"",""money_sum"":""200""}]","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
